PacketID,Prediction,Action
5516,[0.8372169],Blocked
5517,[0.9999988],Blocked
5518,[0.00047965],Allowed
5519,[0.80495507],Blocked
5520,[0.00090067],Allowed
5521,[0.9998217],Blocked
5522,[0.99979633],Blocked
5523,[0.68169147],Blocked
5524,[0.00094399],Allowed
5525,[0.99999547],Blocked
5526,[0.82712126],Blocked
5527,[0.8326741],Blocked
5528,[0.00099229],Allowed
5529,[0.86610496],Blocked
5530,[0.99992687],Blocked
5531,[0.99984753],Blocked
5532,[0.9942065],Blocked
5533,[0.00029493],Allowed
5534,[0.9982191],Blocked
5535,[0.9985721],Blocked
5536,[0.00051939],Allowed
5537,[0.92710865],Blocked
5538,[0.00266834],Allowed
5539,[0.9998039],Blocked
5540,[0.77059263],Blocked
5541,[0.32900348],Allowed
5542,[0.9998479],Blocked
5543,[0.00100921],Allowed
5544,[0.9988808],Blocked
5545,[0.00012078],Allowed
5546,[0.00119956],Allowed
5547,[0.00024226],Allowed
5548,[0.94736004],Blocked
5549,[0.99999654],Blocked
5550,[0.00014967],Allowed
5551,[0.9747847],Blocked
5552,[0.01457985],Allowed
5553,[0.00114648],Allowed
5554,[0.5036833],Blocked
5555,[0.99147904],Blocked
5556,[0.0003518],Allowed
5557,[1.6003327e-05],Allowed
5558,[0.00467272],Allowed
5559,[0.00312672],Allowed
5560,[0.87031806],Blocked
5561,[0.860449],Blocked
5562,[0.00015051],Allowed
5563,[0.9542982],Blocked
5564,[0.96136785],Blocked
5565,[0.00060137],Allowed
5566,[0.9974873],Blocked
5567,[0.99946505],Blocked
5568,[0.5188908],Blocked
5569,[0.9990966],Blocked
5570,[0.03324705],Allowed
5571,[0.9943655],Blocked
5572,[0.9964998],Blocked
5573,[0.00021479],Allowed
5574,[9.473784e-05],Allowed
5575,[0.0001648],Allowed
5576,[1.4236979e-05],Allowed
5577,[0.8557655],Blocked
5578,[0.9984927],Blocked
5579,[0.1467303],Allowed
5580,[0.00049018],Allowed
5581,[0.9938468],Blocked
5582,[0.9771684],Blocked
5583,[0.00298624],Allowed
5584,[0.00381506],Allowed
5585,[0.9949605],Blocked
5586,[0.00094651],Allowed
5587,[0.9901138],Blocked
5588,[0.9999191],Blocked
5589,[0.60563624],Blocked
5590,[9.806021e-05],Allowed
5591,[0.00172224],Allowed
5592,[0.00096553],Allowed
5593,[0.987406],Blocked
5594,[0.00106885],Allowed
5595,[0.92784965],Blocked
5596,[0.00037049],Allowed
5597,[2.8480381e-05],Allowed
5598,[0.857863],Blocked
5599,[0.00745873],Allowed
5600,[0.9783138],Blocked
5601,[0.00354845],Allowed
5602,[0.98993444],Blocked
5603,[0.99549586],Blocked
5604,[0.9063711],Blocked
5605,[0.99212575],Blocked
5606,[0.00099692],Allowed
5607,[0.00019608],Allowed
5608,[0.00249594],Allowed
5609,[0.99883264],Blocked
5610,[0.00273467],Allowed
5611,[0.00211801],Allowed
5612,[0.9950134],Blocked
5613,[0.01351708],Allowed
5614,[0.31063578],Allowed
5615,[0.9992724],Blocked
5616,[0.00023665],Allowed
5617,[0.00165936],Allowed
5618,[0.99933636],Blocked
5619,[0.00067047],Allowed
5620,[0.02014918],Allowed
5621,[0.00430449],Allowed
5622,[0.99721843],Blocked
5623,[9.19461e-05],Allowed
5624,[0.0002778],Allowed
5625,[0.00077951],Allowed
5626,[0.00102725],Allowed
5627,[0.00165861],Allowed
5628,[0.8882237],Blocked
5629,[0.00175758],Allowed
5630,[0.85120004],Blocked
5631,[0.97554886],Blocked
5632,[0.00259272],Allowed
5633,[0.00033829],Allowed
5634,[0.00349334],Allowed
5635,[4.7486756e-05],Allowed
5636,[0.00043428],Allowed
5637,[0.00569629],Allowed
5638,[1.0432617e-05],Allowed
5639,[0.25846896],Allowed
5640,[0.0001479],Allowed
5641,[0.65981567],Blocked
5642,[0.00124084],Allowed
5643,[0.00215025],Allowed
5644,[0.9833846],Blocked
5645,[0.00044163],Allowed
5646,[0.8544711],Blocked
5647,[0.99992454],Blocked
5648,[0.00197286],Allowed
5649,[0.9802489],Blocked
5650,[0.0004874],Allowed
5651,[0.00124084],Allowed
5652,[0.9993479],Blocked
5653,[0.9989476],Blocked
5654,[0.00129807],Allowed
5655,[0.98712564],Blocked
5656,[0.9693017],Blocked
5657,[0.00099659],Allowed
5658,[6.288487e-06],Allowed
5659,[0.00053975],Allowed
5660,[0.8576311],Blocked
5661,[0.99968886],Blocked
5662,[5.628589e-05],Allowed
5663,[0.63339096],Blocked
5664,[0.9962052],Blocked
5665,[0.00123322],Allowed
5666,[0.8593795],Blocked
5667,[0.86455584],Blocked
5668,[0.00095781],Allowed
5669,[0.99994546],Blocked
5670,[0.6321445],Blocked
5671,[0.9998537],Blocked
5672,[0.89920145],Blocked
5673,[0.9991115],Blocked
5674,[0.00103505],Allowed
5675,[3.757634e-05],Allowed
5676,[0.87430686],Blocked
5677,[6.1364512e-06],Allowed
5678,[0.00104269],Allowed
5679,[0.97621554],Blocked
5680,[0.00428808],Allowed
5681,[0.00104545],Allowed
5682,[0.94785005],Blocked
5683,[0.85874635],Blocked
5684,[0.01919915],Allowed
5685,[0.8473933],Blocked
5686,[0.00063231],Allowed
5687,[0.00308455],Allowed
5688,[0.18456416],Allowed
5689,[0.9963536],Blocked
5690,[0.93494517],Blocked
5691,[0.77140194],Blocked
5692,[0.99118346],Blocked
5693,[0.00078409],Allowed
5694,[0.9998277],Blocked
5695,[0.00093883],Allowed
5696,[0.98128194],Blocked
5697,[0.00127368],Allowed
5698,[0.00102959],Allowed
5699,[0.5897391],Blocked
5700,[0.0013728],Allowed
5701,[0.9867662],Blocked
5702,[9.9402656e-05],Allowed
5703,[0.9992274],Blocked
5704,[0.00100646],Allowed
5705,[0.00034204],Allowed
5706,[0.24588062],Allowed
5707,[2.3076891e-05],Allowed
5708,[0.9526845],Blocked
5709,[0.00287182],Allowed
5710,[0.97247964],Blocked
5711,[0.00027358],Allowed
5712,[0.00016027],Allowed
5713,[0.00270112],Allowed
5714,[0.00105512],Allowed
5715,[0.9999491],Blocked
5716,[0.71874505],Blocked
5717,[0.00089153],Allowed
5718,[0.9768369],Blocked
5719,[0.99555874],Blocked
5720,[0.00110447],Allowed
5721,[8.771628e-05],Allowed
5722,[0.7615347],Blocked
5723,[0.00091509],Allowed
5724,[0.00093513],Allowed
5725,[0.00296875],Allowed
5726,[0.00047355],Allowed
5727,[0.9762637],Blocked
5728,[0.00264715],Allowed
5729,[1.2631557e-05],Allowed
5730,[0.58604234],Blocked
5731,[0.61526966],Blocked
5732,[0.9731801],Blocked
5733,[0.00228692],Allowed
5734,[0.55380934],Blocked
5735,[8.50051e-06],Allowed
5736,[0.00021952],Allowed
5737,[0.9693589],Blocked
5738,[0.42161226],Allowed
5739,[2.8093766e-05],Allowed
5740,[0.8439032],Blocked
5741,[0.00063423],Allowed
5742,[0.00133293],Allowed
5743,[0.9999754],Blocked
5744,[2.3141624e-06],Allowed
5745,[1.7980963e-05],Allowed
5746,[0.4850732],Allowed
5747,[0.6554629],Blocked
5748,[0.97038215],Blocked
5749,[0.9228282],Blocked
5750,[0.9680656],Blocked
5751,[0.00037668],Allowed
5752,[0.00338527],Allowed
5753,[0.00418279],Allowed
5754,[0.00105366],Allowed
5755,[0.00155381],Allowed
5756,[0.9510514],Blocked
5757,[1.1930574e-05],Allowed
5758,[0.00020534],Allowed
5759,[0.00033934],Allowed
5760,[0.00035856],Allowed
5761,[2.995175e-06],Allowed
5762,[0.99585986],Blocked
5763,[0.7462991],Blocked
5764,[8.650542e-06],Allowed
5765,[0.01048097],Allowed
5766,[0.130041],Allowed
5767,[0.9988007],Blocked
5768,[0.9855905],Blocked
5769,[0.00114978],Allowed
5770,[0.9997968],Blocked
5771,[0.8040343],Blocked
5772,[0.9998401],Blocked
5773,[0.00095677],Allowed
5774,[0.5781986],Blocked
5775,[0.00095937],Allowed
5776,[0.99872756],Blocked
5777,[0.5643379],Blocked
5778,[0.99841523],Blocked
5779,[0.81498283],Blocked
5780,[0.24662898],Allowed
5781,[0.00216947],Allowed
5782,[0.9405701],Blocked
5783,[0.97126603],Blocked
5784,[0.9832164],Blocked
5785,[0.00062963],Allowed
5786,[0.00295814],Allowed
5787,[0.00071104],Allowed
5788,[0.00362064],Allowed
5789,[0.00216557],Allowed
5790,[1.2615389e-05],Allowed
5791,[0.00103332],Allowed
5792,[0.99842113],Blocked
5793,[0.00102621],Allowed
5794,[1.9281555e-05],Allowed
5795,[0.00097988],Allowed
5796,[0.99964345],Blocked
5797,[0.87371606],Blocked
5798,[0.85899603],Blocked
5799,[0.71171266],Blocked
5800,[0.96968216],Blocked
5801,[0.00025691],Allowed
5802,[0.00179245],Allowed
5803,[0.94426644],Blocked
5804,[0.00498119],Allowed
5805,[1.6563868e-05],Allowed
5806,[0.00095337],Allowed
5807,[0.25643477],Allowed
5808,[0.8957199],Blocked
5809,[0.00160656],Allowed
5810,[0.00177423],Allowed
5811,[0.008433],Allowed
5812,[0.00135037],Allowed
5813,[0.00160182],Allowed
5814,[0.00096062],Allowed
5815,[0.00049004],Allowed
5816,[0.00090606],Allowed
5817,[1.620216e-05],Allowed
5818,[0.00075559],Allowed
5819,[0.8534799],Blocked
5820,[0.00103806],Allowed
5821,[0.00092119],Allowed
5822,[0.00286852],Allowed
5823,[0.9835903],Blocked
5824,[1.1537043e-05],Allowed
5825,[0.0025871],Allowed
5826,[0.9594265],Blocked
5827,[0.99370223],Blocked
5828,[0.00114462],Allowed
5829,[0.9909847],Blocked
5830,[0.0010526],Allowed
5831,[0.8660598],Blocked
5832,[0.8391016],Blocked
5833,[0.0007662],Allowed
5834,[9.1345195e-05],Allowed
5835,[0.9999828],Blocked
5836,[0.77615875],Blocked
5837,[0.8616309],Blocked
5838,[0.0021152],Allowed
5839,[0.85023046],Blocked
5840,[0.00773874],Allowed
5841,[3.506816e-09],Allowed
5842,[0.6829045],Blocked
5843,[0.00375848],Allowed
5844,[0.01715455],Allowed
5845,[0.00021384],Allowed
5846,[0.00331119],Allowed
5847,[0.99999475],Blocked
5848,[0.8371653],Blocked
5849,[0.00361721],Allowed
5850,[0.00018547],Allowed
5851,[0.00490054],Allowed
5852,[0.000196],Allowed
5853,[0.00845363],Allowed
5854,[1.0103834e-05],Allowed
5855,[0.01840415],Allowed
5856,[0.24780172],Allowed
5857,[0.00135859],Allowed
5858,[0.00033313],Allowed
5859,[6.958093e-05],Allowed
5860,[0.00010842],Allowed
5861,[0.00095874],Allowed
5862,[0.9016633],Blocked
5863,[0.4926085],Allowed
5864,[1.7575721e-05],Allowed
5865,[0.00273587],Allowed
5866,[0.00095554],Allowed
5867,[9.02667e-05],Allowed
5868,[0.0004288],Allowed
5869,[0.00015751],Allowed
5870,[0.08800337],Allowed
5871,[0.00018985],Allowed
5872,[0.00119856],Allowed
5873,[0.99998397],Blocked
5874,[0.00093975],Allowed
5875,[0.00150553],Allowed
5876,[0.9965166],Blocked
5877,[0.9291496],Blocked
5878,[0.97132486],Blocked
5879,[0.999967],Blocked
5880,[0.97889644],Blocked
5881,[0.02248665],Allowed
5882,[0.00013515],Allowed
5883,[0.85769564],Blocked
5884,[0.99645275],Blocked
5885,[0.00025108],Allowed
5886,[9.77562e-06],Allowed
5887,[0.00107435],Allowed
5888,[0.9951122],Blocked
5889,[0.00096021],Allowed
5890,[0.00021604],Allowed
5891,[0.00099822],Allowed
5892,[0.8799951],Blocked
5893,[0.00108725],Allowed
5894,[0.00239265],Allowed
5895,[0.9458819],Blocked
5896,[0.9962426],Blocked
5897,[0.94047236],Blocked
5898,[0.997518],Blocked
5899,[1.5663822e-05],Allowed
5900,[0.6345416],Blocked
5901,[0.23493227],Allowed
5902,[0.00112076],Allowed
5903,[2.4260784e-05],Allowed
5904,[1.31430925e-05],Allowed
5905,[2.32862e-05],Allowed
5906,[0.99998945],Blocked
5907,[0.6193128],Blocked
5908,[0.004656],Allowed
5909,[0.9980843],Blocked
5910,[0.00044548],Allowed
5911,[0.00022172],Allowed
5912,[0.8254347],Blocked
5913,[0.00118217],Allowed
5914,[0.9261691],Blocked
5915,[0.00163875],Allowed
5916,[0.00126011],Allowed
5917,[0.00096836],Allowed
5918,[0.00869568],Allowed
5919,[0.7973013],Blocked
5920,[0.03209857],Allowed
5921,[0.94096524],Blocked
5922,[0.9997805],Blocked
5923,[0.00097774],Allowed
5924,[0.8129423],Blocked
5925,[0.2353838],Allowed
5926,[5.241356e-05],Allowed
5927,[0.6356715],Blocked
5928,[0.9999829],Blocked
5929,[0.00104758],Allowed
5930,[0.9185382],Blocked
5931,[0.00074607],Allowed
5932,[0.00091138],Allowed
5933,[0.88170844],Blocked
5934,[0.00059335],Allowed
5935,[0.0027372],Allowed
5936,[0.9996103],Blocked
5937,[0.00685254],Allowed
5938,[0.72993046],Blocked
5939,[0.00021843],Allowed
5940,[0.9996695],Blocked
5941,[0.00088824],Allowed
5942,[0.00113791],Allowed
5943,[0.9966475],Blocked
5944,[0.7194664],Blocked
5945,[0.967062],Blocked
5946,[0.99130803],Blocked
5947,[0.01985327],Allowed
5948,[0.81702304],Blocked
5949,[0.9996658],Blocked
5950,[0.8942316],Blocked
5951,[9.123815e-06],Allowed
5952,[0.00097531],Allowed
5953,[0.00148735],Allowed
5954,[0.00186762],Allowed
5955,[1.3375142e-05],Allowed
5956,[0.01470237],Allowed
5957,[0.87083524],Blocked
5958,[0.00122764],Allowed
5959,[0.9023011],Blocked
5960,[0.00486622],Allowed
5961,[0.00389417],Allowed
5962,[1.0208009e-05],Allowed
5963,[0.00034247],Allowed
5964,[0.8776474],Blocked
5965,[0.00466721],Allowed
5966,[0.00093511],Allowed
5967,[0.0014003],Allowed
5968,[0.00210042],Allowed
5969,[0.19858801],Allowed
5970,[0.17048354],Allowed
5971,[0.00141589],Allowed
5972,[0.0010093],Allowed
5973,[0.00054225],Allowed
5974,[0.00231771],Allowed
5975,[0.6040184],Blocked
5976,[0.70636344],Blocked
5977,[0.99985343],Blocked
5978,[0.0009958],Allowed
5979,[0.22664857],Allowed
5980,[0.00018247],Allowed
5981,[0.01761587],Allowed
5982,[0.00098424],Allowed
5983,[0.6114649],Blocked
5984,[1.2999118e-05],Allowed
5985,[0.70061916],Blocked
5986,[0.56156665],Blocked
5987,[0.9973945],Blocked
5988,[0.8769027],Blocked
5989,[0.83100957],Blocked
5990,[0.00358812],Allowed
5991,[0.65417],Blocked
5992,[0.00380379],Allowed
5993,[0.00100767],Allowed
5994,[0.00016461],Allowed
5995,[0.8082112],Blocked
5996,[0.9998659],Blocked
5997,[0.95580184],Blocked
5998,[0.00091869],Allowed
5999,[0.00099905],Allowed
6000,[0.00111585],Allowed
6001,[0.00019582],Allowed
6002,[0.555667],Blocked
6003,[0.00178488],Allowed
6004,[0.866472],Blocked
6005,[0.8994965],Blocked
6006,[0.8618903],Blocked
6007,[0.998894],Blocked
6008,[0.76072985],Blocked
6009,[0.95547885],Blocked
6010,[0.99993527],Blocked
6011,[0.99028987],Blocked
6012,[0.9404153],Blocked
6013,[0.00431699],Allowed
6014,[0.9624371],Blocked
6015,[0.00021699],Allowed
6016,[0.9981081],Blocked
6017,[0.94287664],Blocked
6018,[1.0645525e-05],Allowed
6019,[0.95210946],Blocked
6020,[0.9999934],Blocked
6021,[0.00092077],Allowed
6022,[0.00096261],Allowed
6023,[0.00015526],Allowed
6024,[0.00094633],Allowed
6025,[0.00048022],Allowed
6026,[0.9998915],Blocked
6027,[0.03513065],Allowed
6028,[0.99994856],Blocked
6029,[1.8547678e-05],Allowed
6030,[0.00297472],Allowed
6031,[0.9998074],Blocked
6032,[0.7280044],Blocked
6033,[0.00169523],Allowed
6034,[0.00034713],Allowed
6035,[0.00167113],Allowed
6036,[0.00318569],Allowed
6037,[0.98688996],Blocked
6038,[0.93107367],Blocked
6039,[0.00026138],Allowed
6040,[0.00248565],Allowed
6041,[0.00058629],Allowed
6042,[0.9999679],Blocked
6043,[0.9969201],Blocked
6044,[0.9251965],Blocked
6045,[0.955905],Blocked
6046,[0.00021923],Allowed
6047,[0.86791146],Blocked
6048,[0.96860623],Blocked
6049,[0.99876416],Blocked
6050,[0.9987908],Blocked
6051,[0.9677327],Blocked
6052,[0.00091602],Allowed
6053,[0.04167962],Allowed
6054,[0.00091386],Allowed
6055,[0.9979777],Blocked
6056,[0.35439315],Allowed
6057,[0.7062667],Blocked
6058,[0.00020067],Allowed
6059,[0.00058118],Allowed
6060,[0.00056294],Allowed
6061,[0.9574292],Blocked
6062,[0.9996657],Blocked
6063,[0.99606794],Blocked
6064,[0.542011],Blocked
6065,[0.99994534],Blocked
6066,[0.929392],Blocked
6067,[0.00024285],Allowed
6068,[0.00021572],Allowed
6069,[2.63618e-06],Allowed
6070,[0.9947111],Blocked
6071,[0.00027173],Allowed
6072,[0.9950551],Blocked
6073,[0.00100749],Allowed
6074,[0.97160447],Blocked
6075,[0.99066925],Blocked
6076,[2.9492056e-05],Allowed
6077,[0.00381024],Allowed
6078,[1.1276134e-05],Allowed
6079,[0.97892636],Blocked
6080,[0.867396],Blocked
6081,[0.8662191],Blocked
6082,[0.998055],Blocked
6083,[0.00096003],Allowed
6084,[0.0045144],Allowed
6085,[0.98475075],Blocked
6086,[0.9896559],Blocked
6087,[2.7017953e-05],Allowed
6088,[0.94783807],Blocked
6089,[0.00066888],Allowed
6090,[0.99826473],Blocked
6091,[7.705994e-06],Allowed
6092,[0.00046163],Allowed
6093,[0.72120607],Blocked
6094,[0.9874469],Blocked
6095,[0.00120541],Allowed
6096,[0.8525679],Blocked
6097,[0.0009759],Allowed
6098,[0.00095167],Allowed
6099,[0.99773836],Blocked
6100,[0.00021596],Allowed
6101,[0.00312365],Allowed
6102,[1.2575848e-06],Allowed
6103,[0.00055145],Allowed
6104,[0.9272682],Blocked
6105,[0.9846024],Blocked
6106,[0.9677715],Blocked
6107,[0.9999154],Blocked
6108,[2.9986195e-05],Allowed
6109,[0.24313636],Allowed
6110,[0.00056738],Allowed
6111,[0.00331711],Allowed
6112,[0.94480354],Blocked
6113,[0.00112564],Allowed
6114,[0.02758589],Allowed
6115,[0.0008924],Allowed
6116,[0.00105404],Allowed
6117,[0.99999255],Blocked
6118,[0.00103741],Allowed
6119,[0.9730893],Blocked
6120,[0.00130769],Allowed
6121,[0.99999565],Blocked
6122,[0.9266644],Blocked
6123,[0.00103061],Allowed
6124,[0.00071325],Allowed
6125,[0.11427836],Allowed
6126,[0.0006982],Allowed
6127,[0.00057562],Allowed
6128,[0.00167008],Allowed
6129,[0.6828609],Blocked
6130,[0.92811525],Blocked
6131,[0.479987],Allowed
6132,[0.00225387],Allowed
6133,[0.00099211],Allowed
6134,[0.00511717],Allowed
6135,[0.00099074],Allowed
6136,[0.99985784],Blocked
6137,[0.99716705],Blocked
6138,[0.00111479],Allowed
6139,[0.0196769],Allowed
6140,[0.99993414],Blocked
6141,[0.2809049],Allowed
6142,[0.00084601],Allowed
6143,[1.26477335e-05],Allowed
6144,[0.8666075],Blocked
6145,[0.00062972],Allowed
6146,[0.8463241],Blocked
6147,[2.3541416e-08],Allowed
6148,[0.86383],Blocked
6149,[0.7071062],Blocked
6150,[0.8655675],Blocked
6151,[0.99950176],Blocked
6152,[0.225864],Allowed
6153,[0.10888454],Allowed
6154,[0.00090888],Allowed
6155,[0.00252077],Allowed
6156,[0.00096424],Allowed
6157,[0.65446955],Blocked
6158,[0.8706724],Blocked
6159,[0.00061582],Allowed
6160,[0.95682436],Blocked
6161,[0.9984842],Blocked
6162,[0.9771982],Blocked
6163,[0.00203384],Allowed
6164,[0.99957794],Blocked
6165,[0.00154683],Allowed
6166,[0.00028257],Allowed
6167,[0.00499575],Allowed
6168,[0.9613164],Blocked
6169,[0.9999963],Blocked
6170,[1.4580432e-05],Allowed
6171,[0.9986668],Blocked
6172,[1.7205006e-05],Allowed
6173,[0.00172769],Allowed
6174,[3.5127145e-05],Allowed
6175,[0.00103182],Allowed
6176,[6.8942164e-23],Allowed
6177,[0.29860795],Allowed
6178,[0.00097404],Allowed
6179,[0.00116723],Allowed
6180,[0.00949107],Allowed
6181,[0.99781525],Blocked
6182,[0.00185987],Allowed
6183,[0.87304306],Blocked
6184,[0.874278],Blocked
6185,[0.89108706],Blocked
6186,[0.99854434],Blocked
6187,[0.93797725],Blocked
6188,[0.99383134],Blocked
6189,[0.9094967],Blocked
6190,[0.97753507],Blocked
6191,[0.00312195],Allowed
6192,[0.0009406],Allowed
6193,[0.7342461],Blocked
6194,[0.40627074],Allowed
6195,[0.9999913],Blocked
6196,[0.01262042],Allowed
6197,[0.861415],Blocked
6198,[0.00075697],Allowed
6199,[0.99953586],Blocked
6200,[0.24116823],Allowed
6201,[0.96174514],Blocked
6202,[0.00101193],Allowed
6203,[0.99946576],Blocked
6204,[0.94153166],Blocked
6205,[0.9988611],Blocked
6206,[0.00015299],Allowed
6207,[0.00083213],Allowed
6208,[0.99367595],Blocked
6209,[0.00031896],Allowed
6210,[0.00127232],Allowed
6211,[0.0288795],Allowed
6212,[0.5648987],Blocked
6213,[0.01414214],Allowed
6214,[0.00078242],Allowed
6215,[0.00021915],Allowed
6216,[0.09557857],Allowed
6217,[0.9572907],Blocked
6218,[0.00100756],Allowed
6219,[0.9717696],Blocked
6220,[0.00213392],Allowed
6221,[0.9998132],Blocked
6222,[0.91559696],Blocked
6223,[0.00370429],Allowed
6224,[0.86705005],Blocked
6225,[0.83202857],Blocked
6226,[0.99897385],Blocked
6227,[0.00016833],Allowed
6228,[0.00061704],Allowed
6229,[0.00066633],Allowed
6230,[1.732315e-05],Allowed
6231,[0.9940575],Blocked
6232,[0.9269986],Blocked
6233,[0.00011027],Allowed
6234,[0.98668534],Blocked
6235,[0.9996743],Blocked
6236,[9.611736e-05],Allowed
6237,[2.727302e-05],Allowed
6238,[0.00056783],Allowed
6239,[2.6281115e-05],Allowed
6240,[0.00103072],Allowed
6241,[0.00099537],Allowed
6242,[0.9978954],Blocked
6243,[0.9512821],Blocked
6244,[0.9246378],Blocked
6245,[0.94979084],Blocked
6246,[0.999824],Blocked
6247,[0.0022578],Allowed
6248,[0.989482],Blocked
6249,[0.72531956],Blocked
6250,[0.00273098],Allowed
6251,[2.6207063e-06],Allowed
6252,[0.6850917],Blocked
6253,[0.939483],Blocked
6254,[0.8110468],Blocked
6255,[0.9984439],Blocked
6256,[0.00110881],Allowed
6257,[0.00100814],Allowed
6258,[0.00098193],Allowed
6259,[0.00280287],Allowed
6260,[0.9544974],Blocked
6261,[0.00029083],Allowed
6262,[0.00010492],Allowed
6263,[0.7156263],Blocked
6264,[0.0001958],Allowed
6265,[0.88522935],Blocked
6266,[0.001658],Allowed
6267,[0.8621114],Blocked
6268,[0.00291654],Allowed
6269,[0.00107635],Allowed
6270,[0.43809533],Allowed
6271,[0.000966],Allowed
6272,[0.00075011],Allowed
6273,[0.00043464],Allowed
6274,[0.00023321],Allowed
6275,[0.9991014],Blocked
6276,[0.73656213],Blocked
6277,[0.80173147],Blocked
6278,[2.5732601e-05],Allowed
6279,[0.00021268],Allowed
6280,[0.00076579],Allowed
6281,[0.00092807],Allowed
6282,[0.901125],Blocked
6283,[0.0009603],Allowed
6284,[0.9270019],Blocked
6285,[0.99503225],Blocked
6286,[0.92665505],Blocked
6287,[6.579111e-06],Allowed
6288,[0.8055234],Blocked
6289,[0.6944195],Blocked
6290,[0.00022138],Allowed
6291,[6.586225e-05],Allowed
6292,[3.276126e-05],Allowed
6293,[0.83751225],Blocked
6294,[0.64052486],Blocked
6295,[0.0004951],Allowed
6296,[0.02685239],Allowed
6297,[0.3905388],Allowed
6298,[0.87689364],Blocked
6299,[0.7550273],Blocked
6300,[0.9887142],Blocked
6301,[0.9979382],Blocked
6302,[0.00096659],Allowed
6303,[0.97580874],Blocked
6304,[0.00589001],Allowed
6305,[0.82144237],Blocked
6306,[4.604789e-05],Allowed
6307,[0.00038408],Allowed
6308,[0.00095059],Allowed
6309,[0.99999595],Blocked
6310,[0.00047933],Allowed
6311,[4.605236e-06],Allowed
6312,[1.2002446e-05],Allowed
6313,[0.96991724],Blocked
6314,[0.03738333],Allowed
6315,[0.9972813],Blocked
6316,[0.00013542],Allowed
6317,[0.994393],Blocked
6318,[1.1139972e-05],Allowed
6319,[0.9999262],Blocked
6320,[0.9224319],Blocked
6321,[0.00288445],Allowed
6322,[0.99751586],Blocked
6323,[0.17195186],Allowed
6324,[6.3990815e-06],Allowed
6325,[0.0002638],Allowed
6326,[0.865195],Blocked
6327,[0.99534595],Blocked
6328,[0.9979988],Blocked
6329,[0.00175995],Allowed
6330,[0.604327],Blocked
6331,[0.00266999],Allowed
6332,[0.8968066],Blocked
6333,[0.0002553],Allowed
6334,[0.00129555],Allowed
6335,[0.0006997],Allowed
6336,[0.2606544],Allowed
